Gene	V2
TBL1Y	2112
TBL2	2008
TBL3	2488
TBP	1498
TBPL1	816
TBR1	596
TBRG1	2307
TBRG4	1371
TBX1	1752
TBX15	3480
TBX18	6230
TBX19	2637
TBX2	3246
TBX20	1624
TBX21	2383
TBX22	1721
TBX3	4422
TBX4	1963
TBX5	2819
TBX6	1657
TBXA2R	2408
TBXAS1	1466
TBXT	1571
TC2N	2183
TCAF1	3848
TCAM1P	940
TCAP	1923
TCEA1	1600
TCEA2	462
TCEA3	1473
TCEAL1	786
TCEAL2	910
TCEAL3	879
TCEAL4	994
TCEAL6	844
TCEAL7	934
TCEAL8	852
TCEAL9	702
TCEANC	1898
TCEANC2	5388
TCERG1	2884
TCF12	2059
TCF15	1355
TCF19	2933
TCF20	6132
TCF21	3798
TCF23	4682
TCF25	1395
TCF3	2020
TCF4	3223
TCF7	2433
TCF7L1	2753
TCF7L2	2152
TCFL5	2389
TCHH	6700
TCHHL1	3406
TCHP	2624
TCIM	1629
TCIRG1	1816
TCL1A	780
TCL1B	887
TCN1	1286
TCN2	1860
TCOF1	4448
TCP1	1474
TCP10	1729
TCP10L	532
TCP11	1494
TCP11L1	2183
TCTA	1903
TCTE1	2886
TCTE3	1878
TCTEX1D1	1592
TCTN1	1211
TCTN2	2565
TCTN3	2289
TDG	1845
TDGF1	992
TDGF1P3	368
TDH	964
TDO2	1399
TDP1	1646
TDP2	1733
TDRD1	4053
TDRD10	1535
TDRD12	1688
TDRD3	1857
TDRD5	3371
TDRD6	384
TDRD7	3488
TDRD9	4588
TDRKH	2370
TDRP	3011
TEAD1	5334
TEAD2	1958
TEAD3	2786
TEAD4	1297
TEC	2815
TECPR1	2746
TECPR2	4234
TECR	935
TECTA	6962
TECTB	3068
TEDC2	1332
TEDDM1	2351
TEF	3836
TEFM	662
TEK	4105
TEKT1	2370
TEKT2	1290
TEKT3	352
TEKT4	2012
TEKT5	620
TELO2	2554
TENM1	12675
TENM2	8051
TENM3	5197
TENM4	6060
TENT2	1786
TENT4A	3016
TENT4B	3622
TENT5A	5258
TENT5B	2182
TENT5C	5454
TENT5D	2811
TEP1	3489
TEPSIN	1836
TERB2	755
TERF1	2275
TERF2	1781
TERF2IP	1910
TERT	3052
TES	1852
TESC	804
TESK1	2206
TESK2	2485
TESMIN	883
TESPA1	1707
TET1	9412
TET2	6899
TET3	9420
TEX10	2823
TEX101	1246
TEX11	2024
TEX12	591
TEX13A	1163
TEX13B	1048
TEX14	2048
TEX15	10186
TEX2	4521
TEX26	638
TEX261	2920
TEX264	1094
TEX28	986
TEX29	635
TEX30	894
TEX35	1632
TEX37	598
TEX44	1213
TEX47	839
TEX55	1264
TF	19966
TFAM	1512
TFAP2A	1434
TFAP2B	5431
TFAP2C	2498
TFAP2D	497
TFAP4	1817
TFB1M	1282
TFB2M	1584
TFCP2	2659
TFCP2L1	7073
TFDP1	1830
TFDP2	1746
TFDP3	1493
TFE3	3076
TFEB	1543
TFEC	2226
TFF1	296
TFF2	396
TFF3	909
TFG	1641
TFIP11	2178
TFPI	1826
TFPI2	941
TFPT	755
TFR2	1376
TFRC	2854
TG	8255
TGDS	1421
TGFA	2907
TGFB1	2471
TGFB1I1	1622
TGFB2	4405
TGFB3	1414
TGFBI	2502
TGFBR1	3101
TGFBR2	4264
TGFBR3	3179
TGFBRAP1	4248
TGIF1	991
TGIF2	2624
TGIF2LX	680
TGIF2LY	705
TGM1	943
TGM2	3827
TGM3	1806
TGM4	1010
TGM5	1758
TGM7	1203
TGOLN2	5785
TGS1	3553
TH	287
THADA	5500
THAP1	1906
THAP10	1847
THAP11	1676
THAP12	2733
THAP2	1200
THAP3	1123
THAP4	1375
THAP5	2090
THAP6	2063
THAP7	1251
THAP8	1072
THAP9	1803
THBD	3909
THBS1	6820
THBS2	5376
THBS3	2761
THBS4	2931
THEG	875
THEM4	1931
THEM6	2039
THEMIS2	2148
THG1L	1407
THNSL1	3550
THNSL2	2303
THOC1	1808
THOC2	3736
THOC3	1285
THOC5	1951
THOC6	1208
THOC7	681
THOP1	1080
THPO	1305
THRA	3054
THRAP3	3808
THRB	4047
THRSP	974
THSD1	2833
THSD4	6488
THSD7A	5901
THSD7B	3505
THTPA	1319
THUMPD1	4012
THUMPD2	1624
THUMPD3	1535
THY1	1216
THYN1	754
TIA1	890
TIAF1	5137
TIAL1	1573
TIAM1	4599
TIAM2	5778
TICAM1	2476
TICRR	5787
TIE1	3691
TIFA	1699
TIGAR	2280
TIGD1	2388
TIGD2	1883
TIGD3	1828
TIGD4	2238
TIGD5	5190
TIGD6	2471
TIGD7	2578
TIGIT	2504
TIMD4	1130
TIMELESS	4305
TIMM10	461
TIMM10B	2339
TIMM13	700
TIMM17A	1103
TIMM17B	753
TIMM21	716
TIMM22	2994
TIMM29	1147
TIMM44	1412
TIMM50	791
TIMM8A	1212
TIMM8B	599
TIMM9	528
TIMMDC1	998
TIMP1	569
TIMP2	3356
TIMP3	4403
TIMP4	994
TINAG	760
TINAGL1	1715
TINF2	1863
TIPARP	2677
TIPIN	1066
TIRAP	1556
TJAP1	1966
TJP1	5278
TJP2	2773
TJP3	1997
TK1	1235
TK2	2183
TKFC	1355
TKT	1733
TKTL1	846
TKTL2	2460
TLCD1	831
TLCD3A	1747
TLCD3B	557
TLCD4	5669
TLCD5	2037
TLDC2	1876
TLE1	2021
TLE2	2403
TLE3	3811
TLE4	2657
TLE5	1326
TLE6	813
TLK1	2216
TLK2	2202
TLL1	2952
TLL2	6569
TLN1	8377
TLN2	7762
TLNRD1	4666
TLR1	2261
TLR10	3791
TLR2	2275
TLR3	2131
TLR4	4995
TLR5	2302
TLR6	2462
TLR7	4803
TLR8	3714
TLR9	3670
TLX1	811
TLX2	1971
TLX3	1334
TM2D1	658
TM2D2	1190
TM2D3	1143
TM4SF1	1261
TM4SF18	2445
TM4SF19	595
TM4SF20	2214
TM4SF4	594
TM4SF5	623
TM6SF1	981
TM6SF2	1318
TM7SF2	1294
TM7SF3	1266
TM9SF1	1502
TM9SF2	3235
TM9SF3	3928
TM9SF4	3542
TMA16	752
TMA7	363
TMBIM1	1511
TMBIM4	732
TMBIM6	2274
TMC1	3089
TMC2	2969
TMC4	1766
TMC5	2142
TMC6	2333
TMC7	3467
TMC8	3506
TMCC1	3023
TMCC2	3689
TMCC3	4366
TMCO1	952
TMCO2	424
TMCO3	2424
TMCO5A	1047
TMCO6	1495
TMED1	1094
TMED10	1307
TMED2	1608
TMED3	1280
TMED4	1951
TMED5	2385
TMED6	551
TMED7	2076
TMED9	1404
TMEFF1	2375
TMEFF2	2129
TMEM100	1478
TMEM101	1326
TMEM104	3404
TMEM106A	2019
TMEM106B	1776
TMEM106C	899
TMEM107	1420
TMEM108	2025
TMEM109	1927
TMEM11	1155
TMEM115	1907
TMEM116	846
TMEM117	2041
TMEM120A	723
TMEM120B	3972
TMEM121	1319
TMEM121B	4440
TMEM123	1539
TMEM125	1258
TMEM126A	546
TMEM126B	659
TMEM127	3867
TMEM128	1070
TMEM129	2409
TMEM130	2815
TMEM131	6410
TMEM131L	4801
TMEM132A	2463
TMEM132B	1855
TMEM132C	4747
TMEM132D	5935
TMEM132E	5431
TMEM134	600
TMEM135	1099
TMEM138	664
TMEM139	1621
TMEM140	1738
TMEM141	611
TMEM143	1717
TMEM144	2232
TMEM147	658
TMEM14A	788
TMEM14B	730
TMEM14C	817
TMEM150A	1340
TMEM154	3434
TMEM155	1034
TMEM156	1723
TMEM158	1622
TMEM159	1284
TMEM160	455
TMEM161A	985
TMEM161B	1547
TMEM163	1708
TMEM164	3945
TMEM165	1532
TMEM167A	2213
TMEM167B	1640
TMEM168	2456
TMEM169	3092
TMEM17	1507
TMEM170A	2951
TMEM171	1045
TMEM174	1561
TMEM175	1113
TMEM176A	874
TMEM176B	1000
TMEM177	1104
TMEM178A	1076
TMEM18	1147
TMEM181	5190
TMEM182	1366
TMEM183A	1930
TMEM184A	2107
TMEM184B	3362
TMEM184C	2313
TMEM185A	2265
TMEM185B	5722
TMEM186	1239
TMEM187	1104
TMEM19	2201
TMEM190	405
TMEM191A	375
TMEM192	2511
TMEM198	2018
TMEM199	1357
TMEM200A	3012
TMEM201	3354
TMEM203	1367
TMEM204	1601
TMEM207	1248
TMEM208	579
TMEM209	2537
TMEM213	3363
TMEM214	2576
TMEM216	833
TMEM217	1605
TMEM218	710
TMEM219	754
TMEM222	1332
TMEM223	1041
TMEM229B	2494
TMEM230	1275
TMEM231	1860
TMEM234	981
TMEM237	1716
TMEM241	1852
TMEM243	897
TMEM245	4486
TMEM248	1964
TMEM25	1878
TMEM250	2574
TMEM251	829
TMEM252	1045
TMEM254	1238
TMEM255A	3225
TMEM258	326
TMEM259	1904
TMEM26	4106
TMEM260	2468
TMEM263	1940
TMEM266	2103
TMEM267	879
TMEM268	4102
TMEM270	651
TMEM273	917
TMEM30A	3976
TMEM30B	3769
TMEM31	532
TMEM33	2519
TMEM35A	1839
TMEM37	1487
TMEM38A	1827
TMEM38B	1957
TMEM39A	1875
TMEM39B	1372
TMEM40	1347
TMEM41A	2533
TMEM42	868
TMEM43	3104
TMEM44	1658
TMEM45A	1226
TMEM45B	1326
TMEM47	3840
TMEM50A	1169
TMEM50B	2059
TMEM51	1717
TMEM52B	1673
TMEM53	1105
TMEM54	794
TMEM59	906
TMEM59L	1441
TMEM60	677
TMEM61	1056
TMEM62	2169
TMEM63A	3242
TMEM63B	2749
TMEM63C	1607
TMEM64	2999
TMEM65	8829
TMEM67	1331
TMEM68	1369
TMEM69	1241
TMEM70	1080
TMEM71	1120
TMEM74	6083
TMEM74B	1009
TMEM79	1898
TMEM86A	3338
TMEM87A	1764
TMEM87B	2726
TMEM88	674
TMEM8B	3839
TMEM92	2431
TMEM94	3422
TMEM97	1669
TMEM98	1320
TMEM9B	1561
TMF1	3934
TMIGD2	1012
TMIGD3	719
TMLHE	1738
TMOD1	3111
TMOD2	6103
TMOD3	5532
TMOD4	594
TMPO	1896
TMPRSS11B	1265
TMPRSS11D	2587
TMPRSS11E	1794
TMPRSS13	2943
TMPRSS15	1562
TMPRSS2	2180
TMPRSS3	1821
TMPRSS4	1483
TMPRSS5	888
TMPRSS6	2815
TMSB10	266
TMSB15A	434
TMSB4X	424
TMSB4Y	1597
TMTC1	5968
TMTC2	4418
TMTC3	4155
TMTC4	2843
TMUB1	1075
TMUB2	1729
TMX1	2352
TMX2	1394
TMX3	2601
TMX4	5408
TNC	5459
TNF	1476
TNFAIP1	2980
TNFAIP2	2177
TNFAIP3	2633
TNFAIP6	1222
TNFAIP8	1295
TNFAIP8L1	3616
TNFAIP8L2	958
TNFRSF10A	2490
TNFRSF10B	2595
TNFRSF10C	1234
TNFRSF10D	3335
TNFRSF11A	2371
TNFRSF11B	1887
TNFRSF12A	782
TNFRSF13B	1157
TNFRSF13C	3744
TNFRSF14	1394
TNFRSF17	676
TNFRSF18	863
TNFRSF19	3470
TNFRSF1A	1663
TNFRSF1B	3478
TNFRSF21	3395
TNFRSF25	1022
TNFRSF4	900
TNFRSF6B	940
TNFRSF8	2966
TNFRSF9	3324
TNFSF10	1254
TNFSF11	2001
TNFSF12	1144
TNFSF13	1480
TNFSF13B	928
TNFSF14	3129
TNFSF15	6383
TNFSF18	1808
TNFSF4	2220
TNFSF8	1602
TNFSF9	1434
TNIK	4553
TNIP1	2425
TNIP2	1561
TNIP3	1549
TNK1	2432
TNK2	3720
TNKS	5092
TNKS1BP1	3066
TNKS2	6042
TNMD	674
TNN	4842
TNNC1	487
TNNC2	481
TNNI1	2211
TNNI2	430
TNNI3	497
TNNI3K	2819
TNNT1	591
TNNT2	907
TNNT3	871
TNP1	217
TNP2	419
TNPO1	3744
TNPO2	3081
TNPO3	3824
TNR	7631
TNRC18	4666
TNRC6A	4601
TNRC6B	7969
TNRC6C	7754
TNS1	5998
TNS2	4341
TNS3	5330
TNS4	3326
TNXA	1526
TNXB	10159
TOB1	1505
TOB2	3646
TOB2P1	792
TOE1	1551
TOGARAM1	5905
TOGARAM2	1594
TOLLIP	2337
TOM1	1735
TOM1L1	1566
TOM1L2	2198
TOMM20	3083
TOMM22	1318
TOMM34	1773
TOMM40	1524
TOMM40L	2326
TOMM7	428
TOMM70	3843
TONSL	4377
TOP1	3534
TOP1MT	1578
TOP1P1	461
TOP2A	5495
TOP2B	5139
TOP3A	3903
TOP3B	1764
TOPBP1	5136
TOPORS	3699
TOR1A	1839
TOR1AIP1	2090
TOR1AIP2	3842
TOR1B	1911
TOR2A	1306
TOR3A	1722
TOR4A	3971
TOX	3876
TOX2	1941
TOX3	1763
TOX4	2116
TP53	2372
TP53AIP1	1383
TP53BP1	5901
TP53BP2	4210
TP53I11	2397
TP53I13	1112
TP53I3	1253
TP53INP1	5423
TP53INP2	3732
TP53RK	2734
TP53TG3	1719
TP53TG5	950
TP63	2632
TP73	3763
TP73-AS1	3284
TPBG	2880
TPCN1	3983
TPCN2	3551
TPD52	826
TPD52L1	834
TPD52L2	1909
TPD52L3	1500
TPGS1	914
TPGS2	1387
TPH1	850
TPH2	581
TPI1	1031
TPK1	1734
TPM1	1324
TPM2	951
TPM3	1513
TPM3P9	2720
TPM4	2289
TPMT	2984
TPO	740
TPP1	2648
TPP2	3699
TPPP	5779
TPPP2	554
TPPP3	821
TPR	5547
TPRA1	1496
TPRG1L	2201
TPRKB	487
TPSAB1	929
TPSB2	977
TPSD1	744
TPSG1	656
TPST1	1212
TPST2	2405
TPT1	657
TPTE	1671
TPTE2	1460
TPTE2P3	1005
TPX2	3280
TRA2A	1186
TRA2B	1141
TRABD	2053
TRABD2A	1770
TRADD	1276
TRAF1	4138
TRAF2	1752
TRAF3	3270
TRAF3IP1	3827
TRAF3IP2	1692
TRAF3IP3	1522
TRAF4	1839
TRAF5	2995
TRAF6	4132
TRAF7	2252
TRAFD1	2103
TRAIP	1703
TRAK1	4436
TRAK2	5598
TRAM1	1669
TRAM1L1	1823
TRAM2	6847
TRANK1	6941
TRAP1	1848
TRAPPC1	581
TRAPPC10	4385
TRAPPC11	2826
TRAPPC12	1762
TRAPPC13	1632
TRAPPC2	2163
TRAPPC2B	544
TRAPPC2L	705
TRAPPC3	1068
TRAPPC4	686
TRAPPC5	640
TRAPPC6A	552
TRAPPC6B	1808
TRAPPC8	3613
TRAPPC9	3896
TRAT1	1573
TRDMT1	2362
TRDN	2789
TREH	2548
TREM1	891
TREM2	828
TREML2	3585
TRERF1	5512
TREX1	692
TREX2	1055
TRH	1370
TRHDE	1851
TRHR	1337
TRIAP1	951
TRIB1	3040
TRIB2	3739
TRIB3	1887
TRIL	4773
TRIM10	2807
TRIM11	2334
TRIM13	2798
TRIM14	4130
TRIM15	2014
TRIM16	1924
TRIM16L	1503
TRIM17	1093
TRIM2	4204
TRIM21	1735
TRIM22	1582
TRIM23	2024
TRIM24	4050
TRIM25	2399
TRIM26	2159
TRIM27	1921
TRIM28	1007
TRIM29	1347
TRIM3	2445
TRIM31	1643
TRIM32	3454
TRIM33	4169
TRIM34	2128
TRIM35	2955
TRIM36	2477
TRIM37	3166
TRIM38	9218
TRIM39	2066
TRIM39-RPP21	1095
TRIM4	2378
TRIM40	1557
TRIM41	2917
TRIM43	1499
TRIM44	7119
TRIM45	3037
TRIM46	1840
TRIM47	1942
TRIM48	1267
TRIM49	1600
TRIM5	2692
TRIM50	988
TRIM51	1279
TRIM52	2002
TRIM54	1790
TRIM55	2424
TRIM56	8173
TRIM58	4970
TRIM6	1955
TRIM60	1498
TRIM62	3489
TRIM63	1570
TRIM64	1335
TRIM65	2472
TRIM66	5272
TRIM68	2662
TRIM69	1084
TRIM7	922
TRIM71	8504
TRIM8	2178
TRIM9	4867
TRIML2	1052
TRIO	7044
TRIOBP	2544
TRIP10	1800
TRIP11	3439
TRIP12	2620
TRIP13	2153
TRIP4	1569
TRIP6	1474
TRIR	679
TRIT1	1511
TRMO	1139
TRMT1	1893
TRMT10A	1476
TRMT10B	1649
TRMT10C	1280
TRMT11	1205
TRMT112	485
TRMT12	2007
TRMT13	997
TRMT1L	1855
TRMT2A	2040
TRMT2B	2489
TRMT44	2198
TRMT5	2780
TRMT6	2447
TRMT61A	3017
TRMT61B	1066
TRMT9B	2265
TRMU	1312
TRNAU1AP	898
TRNT1	1432
TRO	2433
TROAP	991
TRPA1	1791
TRPC1	2957
TRPC2	989
TRPC3	3825
TRPC4	2552
TRPC4AP	2954
TRPC5	5639
TRPC6	3337
TRPC7	2169
TRPM1	5373
TRPM2	2874
TRPM3	5114
TRPM4	2516
TRPM5	3702
TRPM6	8044
TRPM7	6058
TRPM8	5446
TRPS1	5115
TRPT1	684
TRPV1	3597
TRPV2	2389
TRPV3	3492
TRPV4	2744
TRPV5	2690
TRPV6	2098
TRRAP	12346
TRUB1	1860
TRUB2	2220
TRY2P	1164
TSACC	384
TSBP1	1602
TSC1	4267
TSC2	2691
TSC22D1	3026
TSC22D2	2982
TSC22D3	1699
TSC22D4	1894
TSEN15	1690
TSEN2	1463
TSEN34	1188
TSFM	899
TSG101	1189
TSGA10	1499
TSGA13	934
TSHB	309
TSHR	1766
TSHZ1	4774
TSHZ2	6040
TSHZ3	4758
TSKS	1654
TSKU	2366
TSLP	2211
TSN	2243
TSNARE1	1410
TSNAX	2460
TSNAXIP1	1618
TSPAN1	1314
TSPAN10	1652
TSPAN12	1587
TSPAN13	1673
TSPAN14	2700
TSPAN15	1453
TSPAN16	643
TSPAN17	1990
TSPAN18	3389
TSPAN19	818
TSPAN2	1520
TSPAN3	1229
TSPAN31	1119
TSPAN32	815
TSPAN4	1148
TSPAN5	2621
TSPAN6	2572
TSPAN7	1645
TSPAN8	935
TSPAN9	3059
TSPEAR	1914
TSPO	621
TSPO2	620
TSPOAP1	4207
TSPY1	798
TSPY2	908
TSPY26P	3647
TSPYL1	3126
TSPYL2	2629
TSPYL4	3912
TSPYL5	4241
TSR1	4415
TSR2	3876
TSR3	996
TSSC4	1152
TSSK1B	2237
TSSK2	1115
TSSK3	826
TSSK6	1130
TST	962
TSTA3	1127
TSTD2	3676
TTBK1	5693
TTBK2	5351
TTC1	1238
TTC12	1969
TTC13	2711
TTC14	1494
TTC16	2666
TTC17	3411
TTC19	2341
TTC21A	3577
TTC21B	3983
TTC22	3150
TTC23	1741
TTC23L	702
TTC24	719
TTC25	1777
TTC26	1630
TTC27	1901
TTC28	7440
TTC29	1529
TTC3	3859
TTC30A	5544
TTC30B	3599
TTC31	1918
TTC32	666
TTC33	1206
TTC36	710
TTC37	4829
TTC38	1663
TTC39A	1425
TTC39B	3827
TTC39C	2366
TTC4	1311
TTC5	2073
TTC7A	3324
TTC7B	1463
TTC8	1121
TTC9	4894
TTC9B	643
TTF1	2874
TTF2	2499
TTI1	3618
TTI2	2112
TTK	2773
TTL	3222
TTLL1	1533
TTLL11	2125
TTLL12	3151
TTLL2	1807
TTLL3	1531
TTLL4	2634
TTLL5	2134
TTLL7	1982
TTLL8	1596
TTLL9	1468
TTN	37907
TTPA	2433
TTPAL	4393
TTR	646
TTTY11	637
TTTY15	2872
TTTY9A	2117
TTYH1	353
TTYH2	3236
TTYH3	4480
TUB	5128
TUBA1A	1454
TUBA1B	1287
TUBA1C	1165
TUBA3C	1253
TUBA3D	1320
TUBA3E	1318
TUBA3FP	421
TUBA4A	1272
TUBA4B	975
TUBA8	1882
TUBAL3	1593
TUBB	2348
TUBB1	3296
TUBB2A	1416
TUBB3	1487
TUBB4A	1861
TUBB4B	1363
TUBB6	1437
TUBD1	1589
TUBE1	1061
TUBG1	1403
TUBG2	1552
TUBGCP2	2980
TUBGCP3	2804
TUBGCP4	3569
TUBGCP5	2273
TUBGCP6	5481
TUFM	1811
TUFT1	2832
TULP1	1741
TULP2	1563
TULP3	2551
TULP4	8714
TUSC2	1285
TUSC3	1217
TUT1	2578
TUT4	2957
TUT7	4570
TVP23B	1266
TVP23C	611
TWF1	1439
TWF2	1414
TWIST1	1430
TWIST2	1111
TWISTNB	2675
TWNK	3417
TWSG1	2510
TXK	1647
TXLNA	4716
TXLNB	4412
TXLNG	4162
TXLNGY	1176
TXN	537
TXN2	1079
TXNDC11	2499
TXNDC12	2090
TXNDC15	1309
TXNDC16	3579
TXNDC17	272
TXNDC2	2595
TXNDC5	2727
TXNDC9	890
TXNIP	2652
TXNL1	1357
TXNL4A	653
TXNL4B	1279
TXNRD1	2559
TXNRD2	1454
TXNRD3	1802
TYK2	1943
TYMP	1253
TYMS	1321
TYR	1146
TYRO3	3591
TYRO3P	2505
TYROBP	353
TYRP1	967
TYSND1	3409
TYW1	3127
TYW3	2070
TYW5	3087
U2AF1	2531
U2AF1L4	665
U2AF2	2086
U2SURP	2056
UACA	3453
UAP1	1900
UAP1L1	3113
UBA1	3301
UBA2	964
UBA3	1587
UBA5	1883
UBA52	395
UBA6	1578
UBA7	2857
UBAC1	1595
UBALD1	1160
UBAP1	2438
UBAP2	2265
UBAP2L	1998
UBASH3A	2001
UBASH3B	2874
UBB	664
UBBP4	1228
UBC	1442
UBD	786
UBE2A	1204
UBE2B	599
UBE2C	573
UBE2D1	2422
UBE2D2	967
UBE2D3	1113
UBE2D4	1869
UBE2E1	736
UBE2E2	958
UBE2E3	993
UBE2F	789
UBE2G1	2007
UBE2G2	2519
UBE2H	2777
UBE2I	1057
UBE2J1	3964
UBE2J2	1381
UBE2K	1451
UBE2L3	2829
UBE2L5	1976
UBE2L6	1023
UBE2M	855
UBE2N	922
UBE2O	4475
UBE2Q1	1488
UBE2Q2	2070
UBE2QL1	5695
UBE2R2	4277
UBE2S	721
UBE2T	680
UBE2U	735
UBE2V1	1785
UBE2V2	814
UBE2W	2092
UBE2Z	2805
UBE3A	2427
UBE3B	3518
UBE3C	4695
UBE3D	1797
UBE4A	5902
UBE4B	5030
UBFD1	2339
UBIAD1	3174
UBL3	4117
UBL4A	1991
UBL4B	1305
UBL5	247
UBL7	1043
UBLCP1	1979
UBN1	5361
UBOX5	4145
UBP1	2505
UBQLN1	2813
UBQLN2	4030
UBQLN3	1398
UBQLN4	3355
UBQLNL	2107
UBR1	5489
UBR2	7657
UBR3	5878
UBR4	13598
UBR5	8023
UBR7	3017
UBTD1	1447
UBTD2	2788
UBTF	3216
UBXN1	865
UBXN10	5362
UBXN11	1340
UBXN2A	3189
UBXN2B	2543
UBXN4	2672
UBXN6	1707
UBXN7	3525
UBXN8	1221
UCHL1	868
UCHL3	636
UCHL5	1226
UCK1	1896
UCK2	1753
UCKL1	1556
UCMA	616
UCN	595
UCN2	1298
UCN3	1043
UCP1	1421
UCP2	1252
UCP3	1347
UEVLD	2353
UFC1	680
UFD1	868
UFL1	3984
UFM1	2756
UFSP2	1121
UGCG	3273
UGDH	1632
UGGT1	6199
UGGT2	2249
UGP2	1323
UGT1A1	2685
UGT1A10	2036
UGT1A3	2164
UGT1A4	2087
UGT1A5	2145
UGT1A6	1189
UGT1A7	2096
UGT1A8	2207
UGT1A9	2171
UGT2A1	1755
UGT2A3	1445
UGT2B10	1464
UGT2B11	1133
UGT2B15	1912
UGT2B17	1877
UGT2B28	1491
UGT2B4	936
UGT2B7	1132
UGT3A1	2405
UGT3A2	1172
UGT8	2343
UHMK1	8269
UHRF1	3648
UHRF1BP1	8969
UHRF1BP1L	3695
UHRF2	2795
UIMC1	1451
ULBP1	3011
ULBP2	1135
ULBP3	2176
ULK1	5041
ULK2	4188
ULK3	2202
ULK4	2051
ULK4P1	537
ULK4P3	459
UMOD	942
UMODL1	4678
UMPS	2103
UNC119	1270
UNC119B	3839
UNC13A	9638
UNC13B	6248
UNC13D	2335
UNC45A	2138
UNC45B	5438
UNC50	966
UNC5A	3533
UNC5B	6501
UNC5C	5440
UNC5CL	2660
UNC5D	8949
UNC79	6639
UNC93A	1020
UNC93B1	1811
UNG	1900
UNK	1840
UNKL	2950
UPB1	2587
UPF1	4950
UPF2	4452
UPF3A	1638
UPF3B	2042
UPK1A	1018
UPK1B	1060
UPK2	746
UPK3A	884
UPP1	976
UPP2	1440
UPRT	1783
UQCC1	1797
UQCC2	345
UQCR10	568
UQCR11	655
UQCRB	663
UQCRC1	1393
UQCRC2	1127
UQCRFS1	2886
UQCRH	349
UQCRQ	324
URB1	10491
URB2	5401
URGCP	2943
URI1	1884
URM1	1626
UROC1	3064
UROD	962
UROS	1189
USB1	1842
USE1	618
USF1	1374
USF2	1416
USF3	10847
USH1C	1959
USH1G	3358
USH2A	6425
USHBP1	1392
USO1	3849
USP1	3346
USP10	2473
USP11	2720
USP12	3772
USP13	4181
USP14	2584
USP15	1298
USP16	2702
USP18	1658
USP19	3575
USP2	2142
USP20	2759
USP21	1817
USP22	3295
USP24	9504
USP25	3063
USP26	3442
USP28	2442
USP29	1361
USP3	2011
USP30	2220
USP31	8276
USP32	3893
USP32P1	754
USP32P2	1201
USP33	3232
USP34	9943
USP35	3027
USP36	3150
USP37	5541
USP38	4961
USP39	1744
USP4	2973
USP40	2934
USP42	4862
USP43	3419
USP44	2370
USP45	2543
USP46	2507
USP47	4234
USP48	3281
USP49	5506
USP5	1716
USP51	4207
USP53	2786
USP54	3297
USP6	8264
USP6NL	4024
USP7	3261
USP8	1970
USP9X	10526
USP9Y	8412
USPL1	3418
UST	4296
UTF1	1014
UTP11	861
UTP14A	2292
UTP14C	5329
UTP15	2424
UTP18	1664
UTP20	8831
UTP23	1500
UTP25	8201
UTP3	1820
UTP4	1725
UTP6	1214
UTRN	3986
UTS2	394
UTS2R	1157
UTY	4550
UVRAG	3194
UVSSA	3373
UXS1	1442
UXT	382
VAC14	2635
VAMP1	3249
VAMP2	1587
VAMP3	1376
VAMP4	1661
VAMP5	443
VAMP7	1875
VAMP8	479
VANGL1	4781
VANGL2	5154
VAPA	895
VAPB	2384
VARS1	3332
VARS2	2182
VASH1	3415
VASH2	2409
VASN	2606
VASP	2002
VAT1	2494
VAT1L	3591
VAV1	2551
VAV2	4169
VAV3	4003
VAX1	3015
VAX2	961
VBP1	1416
VCAM1	2897
VCAN	6575
VCL	5206
VCP	3225
VCPIP1	9756
VCPKMT	1258
VCX	618
VCX2	615
VCX3A	671
VCY	351
VDAC1	1538
VDAC2	967
VDAC3	1161
VDR	3806
VEGFA	2458
VEGFB	719
VEGFC	2059
VEGFD	1869
VENTX	2259
VEPH1	2564
VEZF1	3320
VEZT	1726
VGF	2351
VGLL1	944
VGLL2	1770
VGLL4	2787
VHL	2759
VIL1	6300
VILL	1607
VIM	1666
VIP	1057
VIPAS39	2122
VIPR1	2314
VIPR2	1531
VIRMA	3269
VIT	1144
VKORC1	657
VKORC1L1	4346
VLDLR	3247
VMA21	4003
VMP1	828
VN1R1	2153
VNN1	3653
VNN2	1516
VNN3	1376
VOPP1	2651
VPREB1	435
VPREB3	368
VPS11	3103
VPS13A	8612
VPS13B	10442
VPS13C	10351
VPS13D	12071
VPS16	2384
VPS18	3220
VPS25	882
VPS26A	1512
VPS26B	2885
VPS26C	1908
VPS28	726
VPS29	537
VPS33A	2534
VPS33B	1767
VPS35	3189
VPS35L	2858
VPS36	3526
VPS37A	1660
VPS37B	2184
VPS37C	2071
VPS37D	1418
VPS39	3729
VPS41	2043
VPS45	1741
VPS4A	2095
VPS4B	2483
VPS50	1719
VPS51	1296
VPS52	2350
VPS53	3935
VPS54	4184
VPS72	1151
VPS8	3765
VPS9D1	2372
VRK1	1463
VRK2	1625
VRK3	1175
VRTN	3208
VSIG10	3311
VSIG10L	2304
VSIG2	964
VSIG4	1519
VSIR	2495
VSNL1	1809
VSTM2A	1428
VSTM2L	1683
VSTM4	6085
VSX1	1992
VTA1	1581
VTCN1	2405
VTI1A	2005
VTI1B	1865
VTN	1426
VWA1	1986
VWA3A	4399
VWA3B	1805
VWA5A	2838
VWA5B1	1608
VWA5B2	3111
VWA7	1813
VWA8	5394
